,vessel_type,vessel_group,#subtracks,mean_length,median_length,start_time,end_time
338474000,70.0,Cargo,1,1234.0,1234.0,2022-01-01 00:00:07,2022-01-01 23:58:56
338526000,30.0,Fishing,1,1240.0,1240.0,2022-01-01 00:00:01,2022-01-01 23:59:51
338533000,31.0,Towing,1,1253.0,1253.0,2022-01-01 00:00:04,2022-01-01 23:58:53
338568000,30.0,Fishing,1,1115.0,1115.0,2022-01-01 00:00:07,2022-01-01 23:59:36
338615000,90.0,Other,1,1133.0,1133.0,2022-01-01 00:01:07,2022-01-01 23:59:36
338626000,30.0,Fishing,1,1230.0,1230.0,2022-01-01 00:00:05,2022-01-01 23:59:07
338663000,90.0,Other,1,1177.0,1177.0,2022-01-01 00:01:06,2022-01-01 23:59:06
338708000,31.0,Towing,3,357.6666666666667,1.0,2022-01-01 00:00:54,2022-01-01 23:59:59
338744000,90.0,Other,1,1159.0,1159.0,2022-01-01 00:00:02,2022-01-01 23:58:48
338765000,31.0,Towing,1,1028.0,1028.0,2022-01-01 00:00:54,2022-01-01 23:58:45
338798000,90.0,Other,1,1067.0,1067.0,2022-01-01 00:00:50,2022-01-01 23:54:50
338862000,31.0,Towing,1,1385.0,1385.0,2022-01-01 00:00:02,2022-01-01 23:59:06
338866000,31.0,Towing,87,14.367816091954023,1.0,2022-01-01 00:00:06,2022-01-01 23:59:27
338888000,31.0,Towing,49,25.46938775510204,1.0,2022-01-01 00:00:08,2022-01-01 23:58:59
338899000,31.0,Towing,612,1.7352941176470589,1.0,2022-01-01 00:01:20,2022-01-01 23:59:43
338926283,0.0,Unknown,848,1.4799528301886793,1.0,2022-01-01 00:00:02,2022-01-01 23:59:42
338926404,90.0,Other,1,1201.0,1201.0,2022-01-01 00:00:58,2022-01-01 23:59:38
338926409,90.0,Other,1,1204.0,1204.0,2022-01-01 00:00:54,2022-01-01 23:59:35
338926412,90.0,Other,105,10.104761904761904,1.0,2022-01-01 00:01:08,2022-01-01 21:19:11
338926414,90.0,Other,1,1218.0,1218.0,2022-01-01 00:00:01,2022-01-01 23:59:01
338926443,51.0,Other,1,1215.0,1215.0,2022-01-01 00:00:03,2022-01-01 23:59:03
339197000,37.0,Other,1,1178.0,1178.0,2022-01-01 00:01:18,2022-01-01 23:59:17
339217000,37.0,Other,312,3.8493589743589745,1.0,2022-01-01 00:00:54,2022-01-01 23:59:03
339244972,51.0,Other,1,1225.0,1225.0,2022-01-01 00:00:04,2022-01-01 23:59:54
339544000,37.0,Other,1178,1.0,1.0,2022-01-01 00:00:58,2022-01-01 23:58:47
339897000,37.0,Other,1,1046.0,1046.0,2022-01-01 00:00:50,2022-01-01 23:59:00
345090026,36.0,Other,1,1013.0,1013.0,2022-01-01 00:01:03,2022-01-01 23:59:23
352871000,70.0,Cargo,14,87.28571428571429,1.0,2022-01-01 00:00:02,2022-01-01 23:58:51
352905000,70.0,Cargo,35,30.514285714285716,1.0,2022-01-01 00:00:05,2022-01-01 23:59:52
352986193,70.0,Cargo,72,16.305555555555557,1.0,2022-01-01 00:01:07,2022-01-01 23:59:58
353245000,70.0,Cargo,1,1244.0,1244.0,2022-01-01 00:00:01,2022-01-01 23:59:01
353479000,60.0,Passenger,1,1205.0,1205.0,2022-01-01 00:01:06,2022-01-01 23:59:56
354053000,79.0,Cargo,149,8.073825503355705,1.0,2022-01-01 00:00:04,2022-01-01 23:59:27
354415000,70.0,Cargo,1,1247.0,1247.0,2022-01-01 00:00:05,2022-01-01 23:59:04
354531000,70.0,Cargo,388,3.036082474226804,1.0,2022-01-01 00:00:09,2022-01-01 23:59:45
355073000,70.0,Cargo,187,5.518716577540107,1.0,2022-01-01 00:00:50,2022-01-01 23:57:06
355263000,60.0,Passenger,531,2.0640301318267418,1.0,2022-01-01 00:08:59,2022-01-01 23:59:29
356315000,70.0,Cargo,917,1.0937840785169028,1.0,2022-01-01 00:01:08,2022-01-01 23:59:23
357381000,70.0,Cargo,378,2.7645502645502646,1.0,2022-01-01 00:01:04,2022-01-01 23:59:04
357456000,90.0,Other,1,1187.0,1187.0,2022-01-01 00:00:01,2022-01-01 23:59:41
360000000,90.0,Other,1,1204.0,1204.0,2022-01-01 00:00:54,2022-01-01 23:59:53
366047000,30.0,Fishing,1,1321.0,1321.0,2022-01-01 00:00:03,2022-01-01 23:59:01
366062000,30.0,Fishing,1,1225.0,1225.0,2022-01-01 00:00:00,2022-01-01 23:59:30
366070000,30.0,Fishing,1,1096.0,1096.0,2022-01-01 00:00:20,2022-01-01 23:59:20
366082000,30.0,Fishing,1,1210.0,1210.0,2022-01-01 00:00:01,2022-01-01 23:59:10
366088000,90.0,Other,1,1054.0,1054.0,2022-01-01 00:01:39,2022-01-01 23:59:39
366222630,30.0,Fishing,1,1246.0,1246.0,2022-01-01 00:00:03,2022-01-01 23:59:03
366238710,31.0,Towing,576,1.8055555555555556,1.0,2022-01-01 00:00:01,2022-01-01 23:58:03
366264360,30.0,Fishing,1,1238.0,1238.0,2022-01-01 00:00:04,2022-01-01 23:59:34
366336000,90.0,Other,2,625.5,625.5,2022-01-01 00:00:20,2022-01-01 23:59:49
366359000,52.0,Tug,1,1203.0,1203.0,2022-01-01 00:00:01,2022-01-01 23:59:33
366384000,30.0,Fishing,1,1245.0,1245.0,2022-01-01 00:00:00,2022-01-01 23:59:21
366508000,80.0,Other,1163,1.0,1.0,2022-01-01 00:01:07,2022-01-01 23:59:36
366518000,70.0,Cargo,1,1229.0,1229.0,2022-01-01 00:00:01,2022-01-01 23:58:50
366549190,30.0,Fishing,1,1249.0,1249.0,2022-01-01 00:00:06,2022-01-01 23:59:25
366553750,90.0,Other,13,92.23076923076923,1.0,2022-01-01 00:01:07,2022-01-01 23:59:09
366584000,90.0,Other,1,1192.0,1192.0,2022-01-01 00:01:07,2022-01-01 23:59:57
366637150,31.0,Towing,1,1222.0,1222.0,2022-01-01 00:00:04,2022-01-01 23:59:55
366638000,90.0,Other,1,1211.0,1211.0,2022-01-01 00:00:01,2022-01-01 23:58:51
366687000,60.0,Passenger,1,1156.0,1156.0,2022-01-01 00:00:59,2022-01-01 23:59:50
366692000,90.0,Other,462,2.6471861471861473,1.0,2022-01-01 00:00:01,2022-01-01 23:59:16
366693850,31.0,Towing,1,1190.0,1190.0,2022-01-01 00:01:08,2022-01-01 23:59:58
366695940,31.0,Towing,1,1143.0,1143.0,2022-01-01 00:00:18,2022-01-01 23:59:48
366701350,31.0,Towing,4,311.5,167.5,2022-01-01 00:00:01,2022-01-01 23:59:32
366709770,60.0,Passenger,528,2.412878787878788,1.0,2022-01-01 00:00:02,2022-01-01 23:59:33
366710820,60.0,Passenger,231,5.2770562770562774,1.0,2022-01-01 00:00:06,2022-01-01 23:59:34
366712000,30.0,Fishing,1,1223.0,1223.0,2022-01-01 00:00:05,2022-01-01 23:58:55
366727190,31.0,Towing,35,36.57142857142857,1.0,2022-01-01 00:00:01,2022-01-01 23:59:42
366733250,70.0,Cargo,1,1251.0,1251.0,2022-01-01 00:00:09,2022-01-01 23:59:48
366740280,60.0,Passenger,1,1250.0,1250.0,2022-01-01 00:00:07,2022-01-01 23:59:37
366740430,31.0,Towing,43,28.209302325581394,1.0,2022-01-01 00:00:03,2022-01-01 23:59:43
366744020,31.0,Towing,1,1273.0,1273.0,2022-01-01 00:00:00,2022-01-01 23:58:53
366748250,31.0,Towing,1,1142.0,1142.0,2022-01-01 00:00:54,2022-01-01 23:59:53
366748260,31.0,Towing,1,1156.0,1156.0,2022-01-01 00:00:58,2022-01-01 23:59:59
366755010,31.0,Towing,1,1244.0,1244.0,2022-01-01 00:00:00,2022-01-01 23:59:20
366755020,31.0,Towing,10,124.9,1.0,2022-01-01 00:00:03,2022-01-01 23:59:34
366757230,90.0,Other,527,2.187855787476281,1.0,2022-01-01 00:00:00,2022-01-01 23:58:50
366757740,31.0,Towing,1,1232.0,1232.0,2022-01-01 00:00:19,2022-01-01 23:59:08
366758570,30.0,Fishing,534,2.305243445692884,1.0,2022-01-01 00:00:01,2022-01-01 23:59:01
366759130,60.0,Passenger,3,410.3333333333333,1.0,2022-01-01 00:00:06,2022-01-01 23:59:53
366760650,31.0,Towing,1,1257.0,1257.0,2022-01-01 00:00:06,2022-01-01 23:59:26
366760680,31.0,Towing,54,20.01851851851852,1.0,2022-01-01 00:00:07,2022-01-01 23:59:51
366760710,60.0,Passenger,1,1249.0,1249.0,2022-01-01 00:00:00,2022-01-01 23:59:09
366764730,31.0,Towing,1,1244.0,1244.0,2022-01-01 00:00:00,2022-01-01 23:59:09
366764740,31.0,Towing,1,1147.0,1147.0,2022-01-01 00:00:01,2022-01-01 23:59:11
366766940,31.0,Towing,1,1348.0,1348.0,2022-01-01 00:00:01,2022-01-01 23:59:27
366766970,52.0,Tug,1,1183.0,1183.0,2022-01-01 00:02:35,2022-01-01 23:58:15
366772750,60.0,Passenger,1,1238.0,1238.0,2022-01-01 00:00:06,2022-01-01 23:59:27
366772760,60.0,Passenger,515,2.462135922330097,1.0,2022-01-01 00:00:01,2022-01-01 23:59:32
366772780,60.0,Passenger,1,1230.0,1230.0,2022-01-01 00:00:05,2022-01-01 23:59:13
366772960,60.0,Passenger,369,3.254742547425474,1.0,2022-01-01 00:00:00,2022-01-01 23:59:47
366772990,60.0,Passenger,1,1228.0,1228.0,2022-01-01 00:00:04,2022-01-01 23:59:14
366773040,60.0,Passenger,1,1221.0,1221.0,2022-01-01 00:01:09,2022-01-01 23:58:49
366773090,60.0,Passenger,1,1216.0,1216.0,2022-01-01 00:00:05,2022-01-01 23:58:54
366773150,31.0,Towing,4,297.75,226.5,2022-01-01 00:00:00,2022-01-01 23:59:56
366775630,31.0,Towing,1,1156.0,1156.0,2022-01-01 00:04:56,2022-01-01 23:59:38
366776910,30.0,Fishing,1,1184.0,1184.0,2022-01-01 00:01:06,2022-01-01 23:59:25
366778440,60.0,Passenger,1,1122.0,1122.0,2022-01-01 00:00:45,2022-01-01 23:58:34
366778450,60.0,Passenger,1,1231.0,1231.0,2022-01-01 00:00:05,2022-01-01 23:59:05
366779440,31.0,Towing,1,1217.0,1217.0,2022-01-01 00:00:03,2022-01-01 23:59:51
366782000,31.0,Towing,1,1250.0,1250.0,2022-01-01 00:00:09,2022-01-01 23:59:39
366785960,31.0,Towing,1,1051.0,1051.0,2022-01-01 00:00:01,2022-01-01 23:59:10
366788910,37.0,Other,1,1189.0,1189.0,2022-01-01 00:00:54,2022-01-01 23:59:24
366793340,31.0,Towing,1,1213.0,1213.0,2022-01-01 00:00:53,2022-01-01 23:59:42
366796250,90.0,Other,1,1221.0,1221.0,2022-01-01 00:00:00,2022-01-01 23:59:49
366798310,90.0,Other,103,12.504854368932039,1.0,2022-01-01 00:00:02,2022-01-01 23:59:42
366799090,31.0,Towing,1,1198.0,1198.0,2022-01-01 00:01:06,2022-01-01 23:59:36
366811310,31.0,Towing,1,1235.0,1235.0,2022-01-01 00:00:04,2022-01-01 23:59:35
366811570,31.0,Towing,1,1220.0,1220.0,2022-01-01 00:00:59,2022-01-01 23:59:45
366811580,31.0,Towing,1,1079.0,1079.0,2022-01-01 00:00:00,2022-01-01 23:59:21
366813530,60.0,Passenger,54,22.87037037037037,1.0,2022-01-01 00:00:04,2022-01-01 23:59:00
366816020,31.0,Towing,1,1193.0,1193.0,2022-01-01 00:01:08,2022-01-01 23:58:57
366816340,90.0,Other,65,19.26153846153846,1.0,2022-01-01 00:00:00,2022-01-01 23:59:30
366816890,90.0,Other,1,1117.0,1117.0,2022-01-01 00:00:54,2022-01-01 23:59:25
366820360,31.0,Towing,1,1203.0,1203.0,2022-01-01 00:00:58,2022-01-01 23:58:57
366823870,60.0,Passenger,123,9.707317073170731,1.0,2022-01-01 00:00:50,2022-01-01 23:59:42
366824910,30.0,Fishing,50,24.94,1.0,2022-01-01 00:00:00,2022-01-01 23:59:54
366825190,50.0,Other,45,27.6,1.0,2022-01-01 00:00:01,2022-01-01 23:59:50
366826940,31.0,Towing,1,1221.0,1221.0,2022-01-01 00:00:03,2022-01-01 23:59:43
366828620,31.0,Towing,1,1217.0,1217.0,2022-01-01 00:00:00,2022-01-01 23:59:01
366837890,31.0,Towing,1,1217.0,1217.0,2022-01-01 00:00:01,2022-01-01 23:59:47
366838630,60.0,Passenger,13,90.61538461538461,68.0,2022-01-01 00:00:53,2022-01-01 23:59:33
366841020,31.0,Towing,1,1228.0,1228.0,2022-01-01 00:00:02,2022-01-01 23:59:02
366841550,31.0,Towing,1,1224.0,1224.0,2022-01-01 00:00:08,2022-01-01 23:59:27
366844270,31.0,Towing,1,1265.0,1265.0,2022-01-01 00:00:05,2022-01-01 23:59:55
366845000,30.0,Fishing,1,1242.0,1242.0,2022-01-01 00:00:00,2022-01-01 23:59:51
366846150,31.0,Towing,1,1209.0,1209.0,2022-01-01 00:01:07,2022-01-01 23:58:50
366847780,31.0,Towing,22,54.63636363636363,1.0,2022-01-01 00:00:49,2022-01-01 23:59:17
366855060,60.0,Passenger,1,1212.0,1212.0,2022-01-01 00:00:03,2022-01-01 23:59:32
366857410,31.0,Towing,1,1172.0,1172.0,2022-01-01 00:00:53,2022-01-01 23:59:33
366857940,60.0,Passenger,1,1103.0,1103.0,2022-01-01 00:00:54,2022-01-01 23:59:24
366866750,30.0,Fishing,1,1214.0,1214.0,2022-01-01 00:00:01,2022-01-01 23:58:53
366866930,52.0,Tug,105,10.952380952380953,1.0,2022-01-01 00:02:42,2022-01-01 23:59:40
366867370,60.0,Passenger,15,82.06666666666666,1.0,2022-01-01 00:00:01,2022-01-01 23:59:10
366867690,30.0,Fishing,1,1333.0,1333.0,2022-01-01 00:00:01,2022-01-01 23:59:16
366868000,31.0,Towing,1,1097.0,1097.0,2022-01-01 00:00:00,2022-01-01 23:59:31
366872110,69.0,Passenger,1,1209.0,1209.0,2022-01-01 00:00:49,2022-01-01 23:59:49
366873670,31.0,Towing,1,1214.0,1214.0,2022-01-01 00:01:07,2022-01-01 23:59:08
366874110,90.0,Other,1,1210.0,1210.0,2022-01-01 00:00:03,2022-01-01 23:58:53
366874650,60.0,Passenger,580,2.122413793103448,1.0,2022-01-01 00:00:00,2022-01-01 23:59:50
366874680,31.0,Towing,1,1205.0,1205.0,2022-01-01 00:00:54,2022-01-01 23:59:25
366874960,31.0,Towing,1,1199.0,1199.0,2022-01-01 00:00:01,2022-01-01 23:59:10
366875040,31.0,Towing,1,1111.0,1111.0,2022-01-01 00:03:14,2022-01-01 23:59:28
366876000,57.0,Other,1,1223.0,1223.0,2022-01-01 00:00:10,2022-01-01 23:59:19
366877970,60.0,Passenger,1,1236.0,1236.0,2022-01-01 00:00:06,2022-01-01 23:58:56
366878280,90.0,Other,402,3.18407960199005,1.0,2022-01-01 00:00:02,2022-01-01 23:59:48
366878290,90.0,Other,1,1253.0,1253.0,2022-01-01 00:00:03,2022-01-01 23:59:23
366879570,31.0,Towing,1,1228.0,1228.0,2022-01-01 00:00:01,2022-01-01 23:59:01
366880470,31.0,Towing,1,1232.0,1232.0,2022-01-01 00:00:02,2022-01-01 23:59:33
366884150,31.0,Towing,1,1228.0,1228.0,2022-01-01 00:00:01,2022-01-01 23:59:53
366884240,31.0,Towing,1,1210.0,1210.0,2022-01-01 00:00:01,2022-01-01 23:59:52
366887300,52.0,Tug,1,1239.0,1239.0,2022-01-01 00:00:01,2022-01-01 23:59:53
366887970,31.0,Towing,1,1234.0,1234.0,2022-01-01 00:00:08,2022-01-01 23:59:19
366888800,52.0,Tug,1,1245.0,1245.0,2022-01-01 00:00:02,2022-01-01 23:59:21
366889080,31.0,Towing,2,567.0,567.0,2022-01-01 00:00:00,2022-01-01 23:59:50
366890710,31.0,Towing,15,81.0,1.0,2022-01-01 00:00:01,2022-01-01 23:58:51
366891960,31.0,Towing,1,1203.0,1203.0,2022-01-01 00:00:54,2022-01-01 23:59:34
366892000,52.0,Tug,29,43.41379310344828,1.0,2022-01-01 00:00:00,2022-01-01 23:59:34
366892660,31.0,Towing,1,1212.0,1212.0,2022-01-01 00:00:01,2022-01-01 23:59:51
366893270,90.0,Other,1,1207.0,1207.0,2022-01-01 00:00:03,2022-01-01 23:59:52
366896060,90.0,Other,1,1211.0,1211.0,2022-01-01 00:01:05,2022-01-01 23:59:17
366896250,90.0,Other,439,2.9043280182232345,1.0,2022-01-01 00:00:02,2022-01-01 23:59:24
366896390,90.0,Other,1,1233.0,1233.0,2022-01-01 00:00:04,2022-01-01 23:59:24
366898520,37.0,Other,1,1224.0,1224.0,2022-01-01 00:00:00,2022-01-01 23:59:20
366898790,60.0,Passenger,33,35.81818181818182,1.0,2022-01-01 00:00:03,2022-01-01 23:59:56
366898810,90.0,Other,50,24.38,1.0,2022-01-01 00:00:00,2022-01-01 23:58:57
366899260,60.0,Passenger,118,10.440677966101696,1.0,2022-01-01 00:00:06,2022-01-01 23:59:33
366899290,60.0,Passenger,1,1250.0,1250.0,2022-01-01 00:00:07,2022-01-01 23:59:39
366900670,30.0,Fishing,1,1218.0,1218.0,2022-01-01 00:00:00,2022-01-01 23:58:51
366902000,90.0,Other,1,1093.0,1093.0,2022-01-01 00:00:52,2022-01-01 23:59:32
366902120,31.0,Towing,1,1252.0,1252.0,2022-01-01 00:00:02,2022-01-01 23:59:23
366902260,31.0,Towing,1,1232.0,1232.0,2022-01-01 00:00:01,2022-01-01 23:59:42
366903920,31.0,Towing,1,1195.0,1195.0,2022-01-01 00:01:18,2022-01-01 23:58:58
366904000,31.0,Towing,676,1.53698224852071,1.0,2022-01-01 00:00:03,2022-01-01 23:57:37
366904210,31.0,Towing,6,209.0,1.0,2022-01-01 00:01:04,2022-01-01 23:59:03
366904380,31.0,Towing,1,1237.0,1237.0,2022-01-01 00:00:01,2022-01-01 23:59:43
366904910,70.0,Cargo,569,1.7697715289982425,1.0,2022-01-01 00:00:00,2022-01-01 23:59:58
366904940,70.0,Cargo,422,2.9526066350710902,1.0,2022-01-01 00:00:01,2022-01-01 23:59:21
366904950,70.0,Cargo,522,2.0057471264367814,1.0,2022-01-01 00:00:06,2022-01-01 23:59:46
366906610,70.0,Cargo,211,5.957345971563981,1.0,2022-01-01 00:00:07,2022-01-01 23:59:18
366909510,31.0,Towing,8,155.25,5.0,2022-01-01 00:01:00,2022-01-01 23:59:27
366909530,31.0,Towing,1,1250.0,1250.0,2022-01-01 00:00:04,2022-01-01 23:59:04
366912290,60.0,Passenger,1,1207.0,1207.0,2022-01-01 00:00:49,2022-01-01 23:59:09
366914750,60.0,Passenger,52,23.173076923076923,1.0,2022-01-01 00:01:18,2022-01-01 23:59:53
366914820,60.0,Passenger,1,1188.0,1188.0,2022-01-01 00:00:53,2022-01-01 23:58:52
366916250,37.0,Other,1,1192.0,1192.0,2022-01-01 00:00:50,2022-01-01 23:58:59
366916840,31.0,Towing,1,1197.0,1197.0,2022-01-01 00:00:54,2022-01-01 23:59:03
366917130,31.0,Towing,32,38.34375,1.0,2022-01-01 00:00:02,2022-01-01 23:59:41
366917530,60.0,Passenger,1,1231.0,1231.0,2022-01-01 00:00:01,2022-01-01 23:59:50
366918650,31.0,Towing,1,1200.0,1200.0,2022-01-01 00:01:09,2022-01-01 23:59:20
366919160,31.0,Towing,1,1103.0,1103.0,2022-01-01 00:00:01,2022-01-01 23:24:13
366920840,60.0,Passenger,60,20.566666666666666,1.0,2022-01-01 00:00:02,2022-01-01 23:59:26
366921420,31.0,Towing,1,1208.0,1208.0,2022-01-01 00:01:06,2022-01-01 23:59:47
366925000,31.0,Towing,1,1192.0,1192.0,2022-01-01 00:00:02,2022-01-01 23:58:53
366926740,31.0,Towing,20,62.5,1.0,2022-01-01 00:00:01,2022-01-01 23:59:18
366926990,31.0,Towing,1,1204.0,1204.0,2022-01-01 00:01:06,2022-01-01 23:59:36
366927640,60.0,Passenger,30,38.53333333333333,1.0,2022-01-01 00:00:54,2022-01-01 23:59:05
366930000,31.0,Towing,7,173.0,1.0,2022-01-01 00:00:03,2022-01-01 23:59:51
366930730,70.0,Cargo,335,3.7492537313432837,1.0,2022-01-01 00:00:07,2022-01-01 23:59:18
366933730,31.0,Towing,1,1105.0,1105.0,2022-01-01 00:04:49,2022-01-01 23:59:40
366933870,31.0,Towing,1205,1.0,1.0,2022-01-01 00:00:03,2022-01-01 23:59:54
366934030,31.0,Towing,1,1250.0,1250.0,2022-01-01 00:00:07,2022-01-01 23:59:17
366934050,31.0,Towing,1,1079.0,1079.0,2022-01-01 00:01:07,2022-01-01 23:58:37
366934770,30.0,Fishing,1,1247.0,1247.0,2022-01-01 00:00:00,2022-01-01 23:59:21
366934810,31.0,Towing,1,1227.0,1227.0,2022-01-01 00:00:07,2022-01-01 23:59:48
366935050,31.0,Towing,1,1212.0,1212.0,2022-01-01 00:01:07,2022-01-01 23:59:56
366935060,31.0,Towing,1,1208.0,1208.0,2022-01-01 00:00:59,2022-01-01 23:59:53
366935380,31.0,Towing,1,1222.0,1222.0,2022-01-01 00:01:03,2022-01-01 23:59:02
366935390,31.0,Towing,1,1213.0,1213.0,2022-01-01 00:00:58,2022-01-01 23:59:09
366935420,31.0,Towing,1,1202.0,1202.0,2022-01-01 00:01:07,2022-01-01 23:59:36
366936680,31.0,Towing,1,1212.0,1212.0,2022-01-01 00:01:06,2022-01-01 23:59:06
366937030,31.0,Towing,1,1216.0,1216.0,2022-01-01 00:00:02,2022-01-01 23:59:13
366938440,31.0,Towing,33,36.78787878787879,1.0,2022-01-01 00:01:06,2022-01-01 23:59:44
366938510,31.0,Towing,1,1120.0,1120.0,2022-01-01 00:00:01,2022-01-01 23:58:23
366938710,70.0,Cargo,624,2.0208333333333335,1.0,2022-01-01 00:00:07,2022-01-01 23:59:17
366938730,70.0,Cargo,144,8.708333333333334,1.0,2022-01-01 00:00:07,2022-01-01 23:59:28
366938760,70.0,Cargo,714,1.7563025210084033,1.0,2022-01-01 00:00:05,2022-01-01 23:59:03
366938770,70.0,Cargo,903,1.3222591362126246,1.0,2022-01-01 00:00:02,2022-01-01 23:59:40
366939080,31.0,Towing,1,1256.0,1256.0,2022-01-01 00:00:09,2022-01-01 23:59:18
366939170,31.0,Towing,1,1251.0,1251.0,2022-01-01 00:00:02,2022-01-01 23:59:23
366939330,31.0,Towing,59,17.423728813559322,1.0,2022-01-01 00:00:53,2022-01-01 21:29:04
366939750,31.0,Towing,31,39.38709677419355,1.0,2022-01-01 00:00:00,2022-01-01 23:59:12
366939770,31.0,Towing,1,1223.0,1223.0,2022-01-01 00:00:00,2022-01-01 23:58:50
366939780,31.0,Towing,2,623.0,623.0,2022-01-01 00:00:10,2022-01-01 23:59:19
366940860,31.0,Towing,1,1170.0,1170.0,2022-01-01 00:00:02,2022-01-01 23:59:12
366941860,31.0,Towing,1,1201.0,1201.0,2022-01-01 00:01:06,2022-01-01 23:59:45
366942080,31.0,Towing,1,1187.0,1187.0,2022-01-01 00:00:49,2022-01-01 23:59:49
366942880,90.0,Other,1,1192.0,1192.0,2022-01-01 00:01:07,2022-01-01 23:59:57
366943460,31.0,Towing,4,306.5,287.5,2022-01-01 00:00:01,2022-01-01 23:58:51
366943760,31.0,Towing,1,1208.0,1208.0,2022-01-01 00:00:02,2022-01-01 23:59:52
366945050,31.0,Towing,46,25.630434782608695,1.0,2022-01-01 00:01:06,2022-01-01 23:59:26
366945650,31.0,Towing,1,1214.0,1214.0,2022-01-01 00:00:58,2022-01-01 23:59:49
366946000,30.0,Fishing,1,1238.0,1238.0,2022-01-01 00:00:03,2022-01-01 23:59:43
366946710,31.0,Towing,8,156.625,76.5,2022-01-01 00:00:04,2022-01-01 23:59:14
366946840,31.0,Towing,1,1237.0,1237.0,2022-01-01 00:00:24,2022-01-01 23:59:35
366947000,30.0,Fishing,1,1232.0,1232.0,2022-01-01 00:00:04,2022-01-01 23:58:54
366947510,31.0,Towing,1,1190.0,1190.0,2022-01-01 00:00:02,2022-01-01 23:59:16
366948330,31.0,Towing,1,1242.0,1242.0,2022-01-01 00:00:15,2022-01-01 23:59:44
366948840,31.0,Towing,1,1054.0,1054.0,2022-01-01 00:00:19,2022-01-01 23:59:59
366950140,30.0,Fishing,1,1310.0,1310.0,2022-01-01 00:00:16,2022-01-01 23:59:14
366950440,31.0,Towing,1,1149.0,1149.0,2022-01-01 00:01:15,2022-01-01 23:59:17
366951110,31.0,Towing,1,1217.0,1217.0,2022-01-01 00:00:00,2022-01-01 23:59:14
366951590,60.0,Passenger,1,1198.0,1198.0,2022-01-01 00:00:49,2022-01-01 23:58:50
366952340,31.0,Towing,1,1175.0,1175.0,2022-01-01 00:00:03,2022-01-01 23:59:45
366952360,31.0,Towing,22,55.18181818181818,41.0,2022-01-01 00:01:15,2022-01-01 23:59:07
366952890,60.0,Passenger,590,2.2610169491525425,1.0,2022-01-01 00:03:24,2022-01-01 23:59:29
366953010,31.0,Towing,1,1213.0,1213.0,2022-01-01 00:01:06,2022-01-01 23:58:55
366953860,31.0,Towing,1,1203.0,1203.0,2022-01-01 00:00:54,2022-01-01 23:59:49
366953930,31.0,Towing,1,1248.0,1248.0,2022-01-01 00:00:04,2022-01-01 23:59:24
366953940,30.0,Fishing,1,1235.0,1235.0,2022-01-01 00:00:02,2022-01-01 23:59:32
366954010,90.0,Other,144,8.5625,1.0,2022-01-01 00:00:01,2022-01-01 23:59:29
366954120,31.0,Towing,1,1209.0,1209.0,2022-01-01 00:00:03,2022-01-01 23:59:25
366954130,31.0,Towing,9,133.77777777777777,3.0,2022-01-01 00:00:58,2022-01-01 23:59:18
366954160,31.0,Towing,1,1221.0,1221.0,2022-01-01 00:00:01,2022-01-01 23:59:50
366954170,31.0,Towing,5,240.4,1.0,2022-01-01 00:00:58,2022-01-01 23:59:38
366954180,31.0,Towing,1,1197.0,1197.0,2022-01-01 00:01:07,2022-01-01 23:58:57
366954190,31.0,Towing,1,1211.0,1211.0,2022-01-01 00:01:07,2022-01-01 23:59:14
366954210,31.0,Towing,1,1201.0,1201.0,2022-01-01 00:00:50,2022-01-01 23:59:40
366955430,90.0,Other,1,1218.0,1218.0,2022-01-01 00:00:03,2022-01-01 23:59:25
366957490,60.0,Passenger,231,5.043290043290043,1.0,2022-01-01 00:00:51,2022-01-01 23:59:05
366958650,31.0,Towing,34,35.44117647058823,1.0,2022-01-01 00:00:50,2022-01-01 23:59:09
366958910,31.0,Towing,1,1202.0,1202.0,2022-01-01 00:01:05,2022-01-01 23:59:36
366959090,31.0,Towing,1,1153.0,1153.0,2022-01-01 01:16:19,2022-01-01 23:58:58
366959840,31.0,Towing,1,1257.0,1257.0,2022-01-01 00:00:00,2022-01-01 23:59:10
366960410,31.0,Towing,1,1207.0,1207.0,2022-01-01 00:00:00,2022-01-01 23:59:01
366960460,31.0,Towing,1,1197.0,1197.0,2022-01-01 00:00:58,2022-01-01 23:59:58
366960890,31.0,Towing,1,1235.0,1235.0,2022-01-01 00:00:06,2022-01-01 23:59:24
366961220,31.0,Towing,2,616.5,616.5,2022-01-01 00:00:54,2022-01-01 23:59:55
366961230,31.0,Towing,1,1218.0,1218.0,2022-01-01 00:00:54,2022-01-01 23:59:44
366961250,31.0,Towing,1,1207.0,1207.0,2022-01-01 00:00:53,2022-01-01 23:59:25
366961280,31.0,Towing,1,1212.0,1212.0,2022-01-01 00:01:17,2022-01-01 23:59:10
366961430,31.0,Towing,1,1238.0,1238.0,2022-01-01 00:00:03,2022-01-01 23:59:32
366961440,31.0,Towing,1,1216.0,1216.0,2022-01-01 00:00:58,2022-01-01 23:58:53
366961460,31.0,Towing,1,1217.0,1217.0,2022-01-01 00:00:03,2022-01-01 23:59:22
366961490,31.0,Towing,1,1207.0,1207.0,2022-01-01 00:00:54,2022-01-01 23:59:25
366961550,31.0,Towing,7,174.42857142857142,2.0,2022-01-01 00:00:00,2022-01-01 23:59:36
